timestamp,equity,available_capital,margin_used,unrealized_pnl,margin_usage_rate,position,leverage_ratio
2022-03-27 16:00:00,1000000.0,1000000.0,0.0,0.0,0.0,0,0.0
2022-03-28 16:00:00,1000000.0,1000000.0,0.0,0.0,0.0,0,0.0
2022-03-29 16:00:00,1000000.0,1000000.0,0.0,0.0,0.0,0,0.0
2022-03-30 16:00:00,1000000.0,1000000.0,0.0,0.0,0.0,0,0.0
2022-03-31 16:00:00,1000000.0,1000000.0,0.0,0.0,0.0,0,0.0
2022-04-05 16:00:00,1000000.0,1000000.0,0.0,0.0,0.0,0,0.0
2022-04-06 16:00:00,1000000.0,1000000.0,0.0,0.0,0.0,0,0.0
2022-04-07 16:00:00,1000000.0,1000000.0,0.0,0.0,0.0,0,0.0
2022-04-10 16:00:00,1000000.0,1000000.0,0.0,0.0,0.0,0,0.0
2022-04-11 16:00:00,1000000.0,1000000.0,0.0,0.0,0.0,0,0.0
2022-04-12 16:00:00,1000000.0,1000000.0,0.0,0.0,0.0,0,0.0
2022-04-13 16:00:00,999969.783818225,994938.873913225,5035.946355,-5.036449999999007,0.005035946355,-263,0.050366021868872075
2022-04-14 16:00:00,1018920.5507393952,993007.1154083951,6958.094120999995,18955.341210000104,0.0069580941209999945,-424,0.04968552254958702
2022-04-17 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-04-18 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-04-19 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-04-20 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-04-21 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-04-24 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-04-25 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-04-26 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-04-27 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-04-28 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-05-04 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-05-05 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-05-08 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-05-09 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-05-10 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-05-11 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-05-12 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-05-15 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-05-16 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-05-17 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-05-18 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
2022-05-19 16:00:00,1094806.4413158752,1094806.4413158752,0.0,0.0,0.0,0,0.0
