date,price
2024-08-28,1315.86
2024-08-29,1331.36
2024-08-30,1271.87
2024-09-02,1216.37
2024-09-03,1256.87
2024-09-04,1218.37
2024-09-05,1234.87
2024-09-06,1234.87
2024-09-09,1248.37
2024-09-10,1216.37
2024-09-11,1216.37
2024-09-12,1207.37
2024-09-13,1220.37
2024-09-16,1107.38
2024-09-17,1113.88
2024-09-18,1114.88
2024-09-19,1105.88
2024-09-20,1066.39
2024-09-23,993.4
2024-09-24,998.4
2024-09-25,999.9
2024-09-26,1000.39
2024-09-27,1004.89
2024-09-30,1014.39
2024-10-07,1011.39
2024-10-08,1011.39
2024-10-09,1011.39
2024-10-10,1011.39
2024-10-11,1011.39
2024-10-14,1011.39
2024-10-15,1049.89
2024-10-16,1049.89
2024-10-17,1104.88
2024-10-18,1179.88
2024-10-21,1069.89
2024-10-22,1125.38
2024-10-23,1154.38
2024-10-24,1156.38
2024-10-25,1155.38
2024-10-28,1160.38
2024-10-29,1157.38
2024-10-30,1167.38
2024-10-31,1115.38
2024-11-01,1155.88
2024-11-04,1155.88
2024-11-05,1155.88
2024-11-06,1155.88
2024-11-07,1155.88
2024-11-08,1155.88
2024-11-11,1155.88
2024-11-12,1155.88
2024-11-13,1155.88
2024-11-14,1155.88
2024-11-15,1169.38
2024-11-18,1134.38
2024-11-19,1139.88
2024-11-20,1141.88
2024-11-21,1141.38
2024-11-22,1185.88
2024-11-25,1141.38
2024-11-26,1119.88
2024-11-27,1116.38
2024-11-28,1105.88
2024-11-29,1103.38
2024-12-02,1101.88
2024-12-03,1100.38
2024-12-04,1100.38
2024-12-05,1100.38
2024-12-06,1100.38
2024-12-09,1100.38
2024-12-10,1100.38
2024-12-11,1100.38
2024-12-12,1039.89
2024-12-13,1084.39
2024-12-16,1137.38
2024-12-17,1142.88
2024-12-18,1136.38
2024-12-19,1089.89
2024-12-20,1083.39
2024-12-23,1081.89
2024-12-24,1052.89
2024-12-25,1044.39
2024-12-26,1031.89
2024-12-27,1011.39
2024-12-30,1025.89
2024-12-31,1017.89
2025-01-01,1088.89
2025-01-02,1076.89
2025-01-03,1067.39
2025-01-06,1042.89
2025-01-07,1040.39
2025-01-08,1040.39
2025-01-09,1009.89
2025-01-10,1005.39
2025-01-13,994.9
2025-01-14,1017.89
2025-01-15,1063.89
2025-01-16,1034.89
2025-01-17,1058.89
2025-01-20,1057.39
2025-01-21,1078.39
2025-01-22,1082.89
2025-01-23,1065.39
2025-01-24,1041.39
2025-01-27,1001.89
2025-02-05,922.9
2025-02-06,931.4
2025-02-07,931.4
2025-02-10,954.9
2025-02-11,954.9
2025-02-12,954.9
2025-02-13,954.9
2025-02-14,979.9
2025-02-17,979.9
2025-02-18,944.4
2025-02-19,1000.89
2025-02-20,1021.89
2025-02-21,1045.39
2025-02-24,1039.39
2025-02-25,1031.89
2025-02-26,1032.89
2025-02-27,1055.39
2025-02-28,1084.39
2025-03-03,1080.39
2025-03-04,1039.89
2025-03-05,1039.89
2025-03-06,1039.89
2025-03-07,1039.89
2025-03-10,1039.89
2025-03-11,1039.89
2025-03-12,1039.89
2025-03-13,1039.89
2025-03-14,1069.89
2025-03-17,1007.39
2025-03-18,989.4
2025-03-19,988.4
2025-03-20,954.4
2025-03-21,947.9
2025-03-24,951.4
2025-03-25,960.9
2025-03-26,960.4
2025-03-27,957.9
2025-03-28,956.4
2025-03-31,887.41
2025-04-01,828.41
2025-04-02,817.91
2025-04-03,857.91
2025-04-04,857.91
2025-04-07,857.91
2025-04-08,881.91
2025-04-09,899.91
2025-04-10,829.91
2025-04-11,879.91
2025-04-14,819.91
2025-04-15,868.91
2025-04-16,905.9
2025-04-17,884.91
2025-04-18,865.41
2025-04-21,870.91
2025-04-22,852.41
2025-04-23,869.91
2025-04-24,888.91
2025-04-25,895.91
2025-04-28,887.41
2025-04-29,911.9
2025-04-30,911.9
2025-05-05,884.91
2025-05-06,884.91
2025-05-07,886.41
2025-05-08,880.91
2025-05-09,865.91
2025-05-12,860.41
2025-05-13,848.91
2025-05-14,849.91
2025-05-15,849.91
2025-05-16,841.41
2025-05-19,873.91
2025-05-20,809.91
2025-05-21,795.42
2025-05-22,774.42
2025-05-23,751.42
2025-05-26,754.42
2025-05-27,753.42
2025-05-28,731.42
2025-05-29,703.92
2025-05-30,667.93
2025-06-03,630.93
2025-06-04,643.43
2025-06-05,643.43
2025-06-06,643.43
2025-06-09,648.93
2025-06-10,651.93
2025-06-11,640.43
2025-06-12,679.93
2025-06-13,679.93
2025-06-16,657.43
2025-06-17,768.42
2025-06-18,762.42
2025-06-19,763.92
2025-06-20,772.42
2025-06-23,772.42
2025-06-24,764.92
2025-06-25,777.42
2025-06-26,799.92
2025-06-27,810.41
2025-06-30,823.91
2025-07-01,820.91
2025-07-02,810.91
2025-07-03,813.91
2025-07-04,840.91
2025-07-07,799.92
2025-07-08,829.91
2025-07-09,846.41
2025-07-10,860.91
2025-07-11,902.9
2025-07-14,879.41
2025-07-15,857.41
2025-07-16,852.41
2025-07-17,850.41
2025-07-18,869.41
2025-07-21,902.9
2025-07-22,947.9
2025-07-23,1006.89
2025-07-24,1060.89
2025-07-25,1120.38
2025-07-28,1092.39
2025-07-29,955.9
2025-07-30,970.9
2025-07-31,916.9
2025-08-01,909.9
2025-08-04,909.9
2025-08-05,877.91
2025-08-06,941.4
2025-08-07,877.91
2025-08-08,877.91
2025-08-11,919.9
2025-08-12,1020.89
2025-08-13,1024.39
2025-08-14,904.9
2025-08-15,1075.89
2025-08-18,1061.89
2025-08-19,1048.39
2025-08-20,1032.89
2025-08-21,1044.39
2025-08-22,1029.39
2025-08-25,1062.89
2025-08-26,1057.89
2025-08-27,1024.89
2025-08-28,1005.39
2025-08-29,989.9
2025-09-01,962.9
2025-09-02,946.9
2025-09-03,937.9
2025-09-04,934.9
2025-09-05,956.4
2025-09-08,929.4
2025-09-09,950.4
2025-09-10,968.9
2025-09-11,977.4
2025-09-12,957.9
2025-09-15,993.4
2025-09-16,1036.89
2025-09-17,1042.89
2025-09-18,1033.89
2025-09-19,1029.39
2025-09-22,1035.89
2025-09-23,1018.89
2025-09-24,1025.39
2025-09-25,1025.89
2025-09-26,1036.89
2025-09-29,1010.39
2025-09-30,978.9
2025-10-01,953.4
2025-10-02,953.4
2025-10-03,953.4
2025-10-06,953.4
2025-10-07,953.4
2025-10-08,953.4
2025-10-09,953.4
2025-10-10,967.9
2025-10-13,923.9
2025-10-14,950.9
2025-10-15,998.9
2025-10-16,998.9
2025-10-17,959.9
2025-10-20,1036.39
2025-10-21,1055.39
2025-10-22,952.9
2025-10-23,1124.88
2025-10-24,1141.38
2025-10-27,1136.88
2025-10-28,1132.88
2025-10-29,1127.38
2025-10-30,1146.38
